# l C_l D_l
1.014000000000000000e+03 1.303950047936082228e+02 2.135920497685771808e+07
1.015000000000000000e+03 1.401775470801379697e+02 2.300691235156495869e+07
1.016000000000000000e+03 1.503174454934250264e+02 2.471975597511100769e+07
1.017000000000000000e+03 1.608138207120381651e+02 2.649794735098025575e+07
1.018000000000000000e+03 1.716656291396005258e+02 2.834167040393508971e+07
1.019000000000000000e+03 1.828716631391354213e+02 3.025108124956370890e+07
1.020000000000000000e+03 1.944305513443211453e+02 3.222630797624755278e+07
1.021000000000000000e+03 2.063407590474355118e+02 3.426745043968845904e+07
1.022000000000000000e+03 2.186005886637659614e+02 3.637458007013494521e+07
1.023000000000000000e+03 2.312081802721319548e+02 3.854773969242567569e+07
1.024000000000000000e+03 2.441615122312386745e+02 4.078694335897983611e+07
1.025000000000000000e+03 2.574584018714624563e+02 4.309217619584441185e+07
1.026000000000000000e+03 2.710965062616770069e+02 4.546339426190935820e+07
1.027000000000000000e+03 2.850733230506787663e+02 4.790052442139283568e+07
1.028000000000000000e+03 2.993861913827540775e+02 5.040346422969537973e+07
1.029000000000000000e+03 3.140322928868435497e+02 5.297208183270692825e+07
1.030000000000000000e+03 3.290086527388252762e+02 5.560621587966077030e+07
1.031000000000000000e+03 3.443121407962740363e+02 5.830567544960015267e+07
1.032000000000000000e+03 3.599394728051352672e+02 6.107023999153617024e+07
1.033000000000000000e+03 3.758872116776874464e+02 6.389965927836343646e+07
1.034000000000000000e+03 3.921517688410453957e+02 6.679365337457858771e+07
1.035000000000000000e+03 4.087294056555858219e+02 6.975191261786733568e+07
1.036000000000000000e+03 4.256162349025191247e+02 7.277409761459769309e+07
1.037000000000000000e+03 4.428082223398153019e+02 7.585983924925291538e+07
1.038000000000000000e+03 4.603011883257555041e+02 7.900873870784734190e+07
1.039000000000000000e+03 4.780908095091804171e+02 8.222036751533204317e+07
1.040000000000000000e+03 4.961726205856876390e+02 8.549426758702714741e+07
1.041000000000000000e+03 5.145420161188034172e+02 8.882995129407665133e+07
1.042000000000000000e+03 5.331942524252291378e+02 9.222690154293277860e+07
1.043000000000000000e+03 5.521244495232467671e+02 9.568457186887224019e+07
1.044000000000000000e+03 5.713275931432873449e+02 9.920238654353095591e+07
1.045000000000000000e+03 5.907985367996344621e+02 1.027797406964363158e+08
1.046000000000000000e+03 6.105320039222649484e+02 1.064160004505187422e+08
1.047000000000000000e+03 6.305225900477978485e+02 1.101105030715771765e+08
1.048000000000000000e+03 6.507647650683639995e+02 1.138625571316431016e+08
1.049000000000000000e+03 6.712528755374064531e+02 1.176714426862190664e+08
1.050000000000000000e+03 6.919811470312172332e+02 1.215364114653309137e+08
1.051000000000000000e+03 7.129436865650308164e+02 1.254566870783314854e+08
1.052000000000000000e+03 7.341344850625731624e+02 1.294314652324055135e+08
1.053000000000000000e+03 7.555474198777610582e+02 1.334599139646867812e+08
1.054000000000000000e+03 7.771762573673912584e+02 1.375411738879210353e+08
1.055000000000000000e+03 7.990146555135868311e+02 1.416743584495930076e+08
1.056000000000000000e+03 8.210561665946254379e+02 1.458585542044071257e+08
1.057000000000000000e+03 8.432942399029769831e+02 1.500928211000452638e+08
1.058000000000000000e+03 8.657222245091835475e+02 1.543761927760862410e+08
1.059000000000000000e+03 8.883333720702177061e+02 1.587076768759703338e+08
1.060000000000000000e+03 9.111208396810620798e+02 1.630862553719069064e+08
1.061000000000000000e+03 9.340776927680141171e+02 1.675108849025779366e+08
1.062000000000000000e+03 9.571969080224685058e+02 1.719804971235312819e+08
1.063000000000000000e+03 9.804713763736775718e+02 1.764939990701085031e+08
1.064000000000000000e+03 1.003893905999078015e+03 1.810502735327651501e+08
1.065000000000000000e+03 1.027457225370803371e+03 1.856481794446428716e+08
1.066000000000000000e+03 1.051153986336903245e+03 1.902865522812313437e+08
1.067000000000000000e+03 1.074976767235772741e+03 1.949642044719524682e+08
1.068000000000000000e+03 1.098918076042362372e+03 1.996799258235050738e+08
1.069000000000000000e+03 1.122970353544707450e+03 2.044324839548026919e+08
1.070000000000000000e+03 1.147125976549152711e+03 2.092206247432993948e+08
1.071000000000000000e+03 1.171377261112926590e+03 2.140430727825492620e+08
1.072000000000000000e+03 1.195716465802387575e+03 2.188985318507780433e+08
1.073000000000000000e+03 1.220135794975531553e+03 2.237856853902914226e+08
1.074000000000000000e+03 1.244627402087170140e+03 2.287031969975082278e+08
1.075000000000000000e+03 1.269183393015176989e+03 2.336497109233985245e+08
1.076000000000000000e+03 1.293795829406379653e+03 2.386238525841377378e+08
1.077000000000000000e+03 1.318456732040415091e+03 2.436242290817354918e+08
1.078000000000000000e+03 1.343158084210006336e+03 2.486494297344182134e+08
1.079000000000000000e+03 1.367891835116133279e+03 2.536980266165452003e+08
1.080000000000000000e+03 1.392649903276490704e+03 2.587685751078177094e+08
1.081000000000000000e+03 1.417424179945607648e+03 2.638596144515326619e+08
1.082000000000000000e+03 1.442206532545152868e+03 2.689696683216575384e+08
1.083000000000000000e+03 1.466988808102686789e+03 2.740972453984482288e+08
1.084000000000000000e+03 1.491762836697444982e+03 2.792408399523883462e+08
1.085000000000000000e+03 1.516520434911429902e+03 2.843989324361674190e+08
1.086000000000000000e+03 1.541253409284258396e+03 2.895699900844412446e+08
1.087000000000000000e+03 1.565953559770219044e+03 2.947524675211166143e+08
1.088000000000000000e+03 1.590612683195916816e+03 2.999448073738816381e+08
1.089000000000000000e+03 1.615222576716904541e+03 3.051454408957053423e+08
1.090000000000000000e+03 1.639775041271746886e+03 3.103527885930316448e+08
1.091000000000000000e+03 1.664261885031984775e+03 3.155652608603947759e+08
1.092000000000000000e+03 1.688674926846287917e+03 3.207812586211441755e+08
1.093000000000000000e+03 1.713005999677410728e+03 3.259991739740235209e+08
1.094000000000000000e+03 1.737246954030218831e+03 3.312173908452797532e+08
1.095000000000000000e+03 1.761389661369364603e+03 3.364342856460310221e+08
1.096000000000000000e+03 1.785426017525003545e+03 3.416482279345842600e+08
1.097000000000000000e+03 1.809347946084971227e+03 3.468575810833925605e+08
1.098000000000000000e+03 1.833147401772010198e+03 3.520607029503710270e+08
1.099000000000000000e+03 1.856816373804416344e+03 3.572559465542436242e+08
1.100000000000000000e+03 1.880346889238612903e+03 3.624416607536153793e+08
1.101000000000000000e+03 1.903731016292231743e+03 3.676161909294741750e+08
1.102000000000000000e+03 1.926960867646087536e+03 3.727778796707832813e+08
1.103000000000000000e+03 1.950028603723689002e+03 3.779250674628735185e+08
1.104000000000000000e+03 1.972926435946749507e+03 3.830560933783019781e+08
1.105000000000000000e+03 1.995646629965274997e+03 3.881692957698647976e+08
1.106000000000000000e+03 2.018181508860784788e+03 3.932630129654405117e+08
1.107000000000000000e+03 2.040523456321277990e+03 3.983355839643495679e+08
1.108000000000000000e+03 2.062664919786466726e+03 4.033853491348912716e+08
1.109000000000000000e+03 2.084598413561994676e+03 4.084106509127560258e+08
1.110000000000000000e+03 2.106316521901157557e+03 4.134098344999653697e+08
1.111000000000000000e+03 2.127811902052871574e+03 4.183812485640330911e+08
1.112000000000000000e+03 2.149077287274478294e+03 4.233232459370084405e+08
1.113000000000000000e+03 2.170105489808112907e+03 4.282341843140800595e+08
1.114000000000000000e+03 2.190889403819321160e+03 4.331124269514141083e+08
1.115000000000000000e+03 2.211422008296667627e+03 4.379563433629006743e+08
1.116000000000000000e+03 2.231696369911018792e+03 4.427643100154715776e+08
1.117000000000000000e+03 2.251705645833348171e+03 4.475347110226792693e+08
1.118000000000000000e+03 2.271443086509803834e+03 4.522659388362007141e+08
1.119000000000000000e+03 2.290902038392800023e+03 4.569563949349338412e+08
1.120000000000000000e+03 2.310075946627078793e+03 4.616044905113813877e+08
1.121000000000000000e+03 2.328958357689474269e+03 4.662086471549778581e+08
1.122000000000000000e+03 2.347542921981312702e+03 4.707672975320450068e+08
1.123000000000000000e+03 2.365823396372370553e+03 4.752788860620601773e+08
1.124000000000000000e+03 2.383793646695237840e+03 4.797418695899004936e+08
1.125000000000000000e+03 2.401447650189120850e+03 4.841547180537614226e+08
1.126000000000000000e+03 2.418779497891999199e+03 4.885159151484200954e+08
1.127000000000000000e+03 2.435783396980172711e+03 4.928239589835356474e+08
1.128000000000000000e+03 2.452453673054185401e+03 4.970773627366635203e+08
1.129000000000000000e+03 2.468784772370241626e+03 5.012746553006861806e+08
1.130000000000000000e+03 2.484771264016106215e+03 5.054143819253330231e+08
1.131000000000000000e+03 2.500407842030698703e+03 5.094951048525026441e+08
1.132000000000000000e+03 2.515689327466415307e+03 5.135154039450639486e+08
1.133000000000000000e+03 2.530610670393412420e+03 5.174738773088479042e+08
1.134000000000000000e+03 2.545166951845041694e+03 5.213691419075321555e+08
1.135000000000000000e+03 2.559353385703578624e+03 5.251998341701061726e+08
1.136000000000000000e+03 2.573165320525601146e+03 5.289646105906468034e+08
1.137000000000000000e+03 2.586598241306228374e+03 5.326621483201017380e+08
1.138000000000000000e+03 2.599647771181530061e+03 5.362911457497949600e+08
1.139000000000000000e+03 2.612309673068483789e+03 5.398503230863813162e+08
1.140000000000000000e+03 2.624579851241800043e+03 5.433384229179607630e+08
1.141000000000000000e+03 2.636454352847058999e+03 5.467542107710895538e+08
1.142000000000000000e+03 2.647929369349554690e+03 5.500964756584092379e+08
1.143000000000000000e+03 2.659001237918309471e+03 5.533640306166290045e+08
1.144000000000000000e+03 2.669666442744768119e+03 5.565557132346036434e+08
1.145000000000000000e+03 2.679921616295691820e+03 5.596703861712491512e+08
1.146000000000000000e+03 2.689763540499769988e+03 5.627069376630362272e+08
1.147000000000000000e+03 2.699189147867585234e+03 5.656642820208238363e+08
1.148000000000000000e+03 2.708195522544517644e+03 5.685413601157838106e+08
1.149000000000000000e+03 2.716779901296230946e+03 5.713371398541772366e+08
1.150000000000000000e+03 2.724939674426445436e+03 5.740506166407536268e+08
1.151000000000000000e+03 2.732672386626697062e+03 5.766808138305443525e+08
1.152000000000000000e+03 2.739975737757810748e+03 5.792267831688220501e+08
1.153000000000000000e+03 2.746847583562889213e+03 5.816876052190166712e+08
1.154000000000000000e+03 2.753285936311616297e+03 5.840623897783720493e+08
1.155000000000000000e+03 2.759288965375697444e+03 5.863502762811357975e+08
1.156000000000000000e+03 2.764854997735345023e+03 5.885504341890877485e+08
1.157000000000000000e+03 2.769982518416680250e+03 5.906620633692070246e+08
1.158000000000000000e+03 2.774670170859994414e+03 5.926843944582898617e+08
1.159000000000000000e+03 2.778916757218858493e+03 5.946166892143417597e+08
1.160000000000000000e+03 2.782721238590046141e+03 5.964582408545562029e+08
1.161000000000000000e+03 2.786082735174344634e+03 5.982083743797253370e+08
1.162000000000000000e+03 2.789000526368264673e+03 5.998664468849005699e+08
1.163000000000000000e+03 2.791474050786808220e+03 6.014318478561655283e+08
1.164000000000000000e+03 2.793502906217364398e+03 6.029039994533534050e+08
1.165000000000000000e+03 2.795086849504922156e+03 6.042823567785743475e+08
1.166000000000000000e+03 2.796225796368787996e+03 6.055664081304132938e+08
1.167000000000000000e+03 2.796919821151021551e+03 6.067556752436653376e+08
1.168000000000000000e+03 2.797169156496847336e+03 6.078497135144866705e+08
1.169000000000000000e+03 2.796974192967320960e+03 6.088481122108426094e+08
1.170000000000000000e+03 2.796335478584577231e+03 6.097504946681447029e+08
1.171000000000000000e+03 2.795253718309977103e+03 6.105565184699691534e+08
1.172000000000000000e+03 2.793729773455564100e+03 6.112658756137657166e+08
1.173000000000000000e+03 2.791764661029199942e+03 6.118782926614626646e+08
1.174000000000000000e+03 2.789359553013844561e+03 6.123935308748916388e+08
1.175000000000000000e+03 2.786515775581411617e+03 6.128113863359501362e+08
1.176000000000000000e+03 2.783234808241732026e+03 6.131316900514422655e+08
1.177000000000000000e+03 2.779518282927100699e+03 6.133543080425293446e+08
1.178000000000000000e+03 2.775367983013008597e+03 6.134791414187461138e+08
1.179000000000000000e+03 2.770785842275582581e+03 6.135061264365251064e+08
1.180000000000000000e+03 2.765773943786394284e+03 6.134352345422046185e+08
1.181000000000000000e+03 2.760334518745236437e+03 6.132664723994791508e+08
1.182000000000000000e+03 2.754469945251534227e+03 6.129998819012717009e+08
1.183000000000000000e+03 2.748182747015086079e+03 6.126355401660118103e+08
1.184000000000000000e+03 2.741475592006858733e+03 6.121735595183147192e+08
1.185000000000000000e+03 2.734351291050545569e+03 6.116140874540514946e+08
1.186000000000000000e+03 2.726812796355689443e+03 6.109573065898253918e+08
1.187000000000000000e+03 2.718863199993137641e+03 6.102034345968619585e+08
1.188000000000000000e+03 2.710505732313662520e+03 6.093527241193382740e+08
1.189000000000000000e+03 2.701743760310578182e+03 6.084054626771775484e+08
1.190000000000000000e+03 2.692580785927212219e+03 6.073619725533434153e+08
1.191000000000000000e+03 2.683020444310155199e+03 6.062226106656856537e+08
1.192000000000000000e+03 2.673066502009132364e+03 6.049877684233722687e+08
1.193000000000000000e+03 2.662722855124520265e+03 6.036578715679876804e+08
1.194000000000000000e+03 2.651993527403384178e+03 6.022333799993427992e+08
1.195000000000000000e+03 2.640882668285061754e+03 6.007147875860819817e+08
1.196000000000000000e+03 2.629394550897275622e+03 5.991026219611637592e+08
1.197000000000000000e+03 2.617533570003792192e+03 5.973974443023017645e+08
1.198000000000000000e+03 2.605304239904677161e+03 5.955998490974630117e+08
1.199000000000000000e+03 2.592711192290194958e+03 5.937104638955240250e+08
1.200000000000000000e+03 2.579759174049426292e+03 5.917299490421931744e+08
1.201000000000000000e+03 2.566453045034738352e+03 5.896589974013229609e+08
1.202000000000000000e+03 2.552797775783142242e+03 5.874983340617191792e+08
1.203000000000000000e+03 2.538798445195772274e+03 5.852487160295997858e+08
1.204000000000000000e+03 2.524460238176550774e+03 5.829109319068218470e+08
1.205000000000000000e+03 2.509788443231218935e+03 5.804858015550260544e+08
1.206000000000000000e+03 2.494788450027988347e+03 5.779741757458634377e+08
1.207000000000000000e+03 2.479465746920875517e+03 5.753769357974363565e+08
1.208000000000000000e+03 2.463825918437040855e+03 5.726949931971398592e+08
1.209000000000000000e+03 2.447874642729329935e+03 5.699292892110714912e+08
1.210000000000000000e+03 2.431617688995185290e+03 5.670807944801707268e+08
1.211000000000000000e+03 2.415060914863296148e+03 5.641505086032984257e+08
1.212000000000000000e+03 2.398210263749133446e+03 5.611394597074228525e+08
1.213000000000000000e+03 2.381071762180711630e+03 5.580487040051226616e+08
1.214000000000000000e+03 2.363651517095835061e+03 5.548793253396049738e+08
1.215000000000000000e+03 2.345955713112131434e+03 5.516324347174504995e+08
1.216000000000000000e+03 2.327990609771153231e+03 5.483091698292939663e+08
1.217000000000000000e+03 2.309762538757905531e+03 5.449106945586727858e+08
1.218000000000000000e+03 2.291277901097053473e+03 5.414381984792551994e+08
1.219000000000000000e+03 2.272543164327197246e+03 5.378928963406940699e+08
1.220000000000000000e+03 2.253564859654530665e+03 5.342760275433387756e+08
1.221000000000000000e+03 2.234349579087161601e+03 5.305888556020367742e+08
1.222000000000000000e+03 2.214903972551573588e+03 5.268326675993021131e+08
1.223000000000000000e+03 2.195234744992450942e+03 5.230087736280757189e+08
1.224000000000000000e+03 2.175348653457269847e+03 5.191185062243467569e+08
1.225000000000000000e+03 2.155252504167052393e+03 5.151632197899095416e+08
